word,count
arisen,1
aristander,1
aristides,1
aristophanes,1
aristotelian,1
aristotle,12
aristotles,1
arm,3
armaments,1
armed,6
armenian,1
armies,5
arming,2
arminians,1
arminius,1
armis,1
armor,3
armories,2
arms,22
army,10
arose,3
arragon,1
arraign,1
arraigned,2
arraignment,3
arranged,1
arrangement,1
arrangements,1
arras,2
array,1
arrayed,2
arraying,1
arrest,3
arrested,4
arrival,3
arrive,1
arrived,3
arrives,3
arrogance,1
arrogancy,1
arrogant,1
arrow,2
arrows,3
arsenals,2
art,39
artaxerxes,1
arte,2
artes,1
arthur,4
artibus,1
artichokes,1
article,1
articles,1
artifice,2
artificer,3
artificers,2
artifices,1
artificial,1
artificially,1
artillery,1
artist,2
artists,3
arts,46
arundel,1
ascend,2
ascended,3
ascent,1
ascents,1
ascertain,1
ascham,1
ascribe,3
ascribed,1
ash,1
ashamed,1
ashes,2
asia,3
asked,11
asketh,2
asleep,8
aspect,1
aspects,1
aspiceret,1
aspire,1
aspired,2
aspires,1
aspireth,3
aspiring,3
asps,1
ass,10
assailants,1
assailed,1
assassinate,1
assassinated,4
assassins,1
assay,1
assembled,2
assembly,2
assent,3
asserter,1
asserting,1
assertion,1
assertions,1
assertor,1
asserts,2
asses,1
assiduity,1
assiduous,1
assiduously,1
assigned,1
assiscatull,1
assistance,6
assistances,1
assistant,1
assistants,1
assisted,3
assisting,2
associates,2
associating,1
association,1
asss,1
assuage,1
assuaging,1
assume,4
assumed,2
assumes,2
assuming,1
assumption,1
assurance,2
assure,2
assured,7
assuredly,2
assures,1
assureth,1
assyrians,1
astonish,1
astonishing,1
astonishment,1
astrologer,2
astrologers,3
astrology,2
astronomers,2
asunder,2
atalanta,6
atheism,16
atheist,5
atheists,6
athenian,8
athenians,2
athens,5
athwart,1
atlantic,2
atlanticus,1
atlantis,3
atom,3
atoms,6
atque,4
atrocious,1
att,1
attached,1
attachs,1
attack,2
attacked,2
attacks,2
attain,4
attained,9
attaineth,1
attainment,2
attainments,1
attemperations,1
attempered,1
attempers,1
attempt,7
attempted,14
attempting,3
attempts,4
attend,3
attendance,2
attendant,1
attendants,3
attended,5
attending,1
attention,5
attentively,4
attic,1
atticus,2
attires,1
attitude,1
attorneygeneral,7
attorneysgeneral,1
attracted,1
attracting,1
attribute,7
attributed,9
attributes,7
attributing,3
atturny,1
aubrey,2
aucteur,1
auctore,1
audaciously,2
audacity,1
auderent,1
audience,1
audits,1
aug,2
auger,1
aught,3
augmented,2
augmentis,5
augurs,1
august,3
augustinesee,1
augustus,14
aultres,1
aurelianus,1
aurelius,1
aurora,2
aurumque,1
aussi,1
austere,1
aut,2
autem,3
authentic,1
author,22
authority,27
authorize,2
authorized,1
authors,6
autograph,1
autumn,1
autumnus,1
auxi,1
auxit,1
avail,1
avari,1
avarice,1
avaricious,1
avariti,1
averroes,1
averse,1
aversion,2
avert,2
averted,1
aviaries,1
aviary,1
avoid,12
avoidances,1
avoided,4
avoiding,1
avowed,1
avows,1
awaited,1
awake,3
awakens,1
award,1
awarded,1
aware,4
awe,1
axioms,5
axletree,1
babbler,1
babblings,1
baboons,1
babylon,2
bacchus,14
bacchuss,1
backs,1
bacon,134
baconfaced,1
baconian,1
baconiana,2
bacono,1
bacons,33
baconum,1
bad,15
bade,1
badger,2
badly,1
bagdad,1
baggage,2
baise,1
bait,1
bajazet,2
bakers,1
balance,6
balancing,1
bald,2
ballast,2
balm,1
baltazar,1
band,3
bands,2
bandy,1
bane,3
banished,2
banishing,1
banishment,4
bank,3
bankrupt,1
banks,2
banquet,6
banquetinghouse,1
bar,5
barbarity,2
barbarous,5
barberries,2
bare,1
barely,1
bargains,3
bark,4
barker,1
barley,1
barleycorn,2
barnham,1
barns,1
baron,2
baronem,1
barren,4
barret,1
barriers,1
barrister,1
barristers,1
bartholomews,1
bartholomewtide,1
base,17
based,1
basely,3
baseness,5
bashaws,1
bashfulness,1
basil,1
basis,2
bastards,1
bat,1
bathed,1
bathingpool,1
bathsheba,1
bats,1
batteringram,1
battle,11
battles,4
baugh,1
baviare,1
bay,1
bays,3
baysalt,1
beale,1
beams,1
bean,1
beanflowers,1
beans,1
bear,10
beard,2
bearded,1
bearer,2
beareth,2
bearing,2
bears,6
bearsfoot,1
beast,4
beasts,13
beat,4
beaten,1
beating,2
beats,2
beaucoup,1
beauties,1
beautified,1
beautiful,22
beautifully,3
beautifying,1
beauty,24
beaver,2
becket,2
beckmann,1
beckmanns,1
becometh,3
becomingcic,1
bed,6
bedchamber,1
bedchambers,1
bee,2
beene,3
bees,2
befall,1
beg,1
began,3
begat,1
beget,1
begets,1
begetting,1
beggar,1
beginners,1
beginneth,1
begot,1
begotten,2
begun,2
behalf,4
behavior,6
beheld,3
behest,1
behold,11
beholden,3
beholdeth,1
beholding,6
behooveth,1
beings,1
bel,1
belief,7
believed,2
believes,3
believing,1
belike,1
belisarius,1
bell,2
bella,1
belli,1
bellum,2
belly,5
belong,2
belongeth,1
belongs,1
beloued,1
beloved,3
belovedhor,1
bemoaning,1
ben,3
bench,2
bend,4
bene,2
beneath,1
benediction,2
benefaction,1
benefactions,1
benefactor,2
benefactors,1
benefit,4
benefited,1
benefits,6
benevolence,1
benighted,1
benign,1
benjamin,1
bent,5
benumbed,1
benumbing,1
bequeathed,1
bereaved,1
bereft,1
bernard,3
bernardo,1
beseech,1
beset,3
besieged,2
bespoken,1
bestow,1
bestowed,7
bestowing,1
bestows,1
betake,1
betakes,1
betimes,2
betray,1
betrayed,1
betraying,1
betwixt,14
bewail,2
bewailing,2
bewailings,1
beware,17
bewitch,1
bias,1
bien,1
biform,3
bigness,1
bigot,1
bigoted,1
bills,4
bin,1
bind,6
binding,4
biographer,4
biographers,1
biographia,1
biographical,2
biography,1
bion,1
birch,2
birchrods,1
bird,4
birds,11
birth,14
births,3
biscuit,1
bishop,5
bishoprics,1
bishops,1
bite,2
biting,1
bitter,4
bitterness,4
blab,1
black,3
blacken,3
blackened,1
blackening,1
blacks,1
bladders,1
blame,2
blanch,2
blasphemy,3
blasts,1
blaze,1
blazoned,1
bleed,1
blessed,3
blesseth,1
blessing,7
blessings,3
blest,1
blew,1
blind,6
blindfolded,1
blindness,2
blister,1
blockading,1
blood,18
bloodthirsty,1
bloody,3
blossom,8
blossoms,3
blot,1
blow,4
blows,1
blue,2
blunt,1
blush,1
blushing,1
blushpink,1
boardend,1
boards,1
boast,2
boasted,1
boastful,2
boasting,2
boasts,1
boat,1
bodies,31
bodily,3
bodleian,1
body,58
bodyguards,1
bohemia,1
bohns,5
bold,11
boldly,1
boldness,13
bolts,1
bon,1
bona,3
bond,4
bondage,2
bonds,5
bones,7
bonitati,1
bonnets,1
bonum,2
book,23
bookes,1
bookmart,1
books,27
boons,2
borderers,1
borders,1
bore,4
bores,1
borgia,1
born,14
borne,1
borough,1
borrow,2
borrowed,3
borrower,2
borrowers,2
borrowing,6
bosomes,1
bosoms,2
boston,1
bottle,1
bottomless,1
bough,5
boughs,3
bought,2
boughttac,1
bound,6
bounded,1
bounds,7
bounty,7
bow,4
bowed,2
bowels,1
bowl,1
bowled,1
bowling,1
bowls,1
box,7
boy,4
bracton,2
bragging,1
brahmins,1
brain,3
brains,1
brake,2
brambles,1
branch,1
branches,6
branded,1
brass,1
brave,6
bravery,8
braves,1
bravest,2
braying,1
breach,3
bread,6
breadgen,1
breadth,2
break,10
breakest,1
breaketh,3
breaking,6
breaks,3
breast,4
breasts,1
breath,3
breathed,3
breatheth,1
bred,2
breed,4
breedeth,4
breeding,1
breeds,6
brethren,1
briar,1
briareus,3
bribe,2
bribery,3
bribes,2
brick,2
bridge,1
bridges,2
bridle,3
bridled,3
bridles,1
bridleth,1
briers,1
brightest,2
brightness,1
brilliant,2
brimstone,1
bring,32
bringeth,8
bringing,3
brings,6
brisk,1
britain,4
britannica,1
british,1
brittle,1
broad,7
broke,3
broken,12
brokers,1
brook,1
brooked,1
brooks,1
brother,18
brotherinlaw,1
brothers,4
brought,29
brow,2
brown,2
browne,1
brownes,1
brows,1
bruit,2
brut,1
brutal,1
brute,4
brutus,6
bruyre,1
buckingham,6
buckinghami,1
buckling,1
bugloss,1
build,7
building,11
buildings,6
builds,1
built,5
bulk,5
bull,4
bullaces,1
bullet,1
bulls,2
bulrush,1
bulwarks,1
bundle,1
buon,1
burden,4
burdened,1
burdens,2
burgundy,1
buried,7
burke,2
burleigh,5
burned,2
burnet,1
burning,3
burnings,1
burnt,5
burrhus,2
burses,1
burst,2
bursts,1
bury,1
busbec,1
busbechius,1
busbequius,1
bush,1
bushes,3
bushy,1
busied,1
business,88
businesse,2
businessthe,1
busy,8
busybody,1
butchers,1
butchery,1
butler,1
butter,1
butteries,1
buy,3
buyer,1
buys,1
buzzes,1
buzzing,1
bymatter,1
byrons,1
byway,1
byways,1
byword,1
bywork,1
byzantine,1
cabinet,3
cabinets,2
cadens,1
cadit,1
caduceus,1
cage,2
cain,1
cains,1
caius,1
calami,1
calamities,8
calamitous,1
calamity,6
calculated,5
calendars,1
caligula,1
called,51
calleth,3
calliditate,1
calling,4
calls,1
calm,1
calmed,1
calmly,1
calphurnia,1
calypso,1
cambridge,6
camden,1
camel,1
camels,1
campbell,7
canaries,1
cancellieri,2
cancelliero,1
candia,1
candian,1
candidate,1
candlelight,1
candlelights,1
canebat,1
canker,2
cannibals,1
canopies,1
canopy,1
canterbury,3
canticle,1
canticles,1
cantons,1
canute,1
canvasses,1
capable,5
capacities,2
capacity,3
capax,1
capella,1
capellam,1
capi,1
capital,5
captious,1
captivate,1
captive,1
captives,2
captivity,2
captured,1
car,2
caracalla,1
carbuncle,1
carcass,2
carcasses,1
card,1
cardinal,2
cardinals,2
cards,3
care,25
career,3
carefully,2
carehookes,1
carentem,1
cares,7
caressed,1
caretaking,1
carnation,1
carols,2
carpenters,6
carriage,7
carried,20
carries,5
carriest,1
carrieth,3
carrots,1
carry,14
carrying,2
cars,1
carthaginians,1
cartsienne,1
casas,1
case,32
caseovid,1
cases,12
cashiered,1
cass,2
cassandra,2
cassius,3
cast,12
casteth,2
castile,4
castilian,1
casting,1
castle,2
castoreum,1
casual,1
casually,1
cat,3
catalogue,1
catastrophe,1
catched,1
catches,2
catching,3
catchpoles,1
cathedral,1
catherine,2
catholic,1
catholics,1
cato,3
caucasus,2
caught,4
caus,2
causa,1
causas,1
caused,10
causeth,2
causing,3
cauterized,1
caution,5
cautions,1
cautiously,1
cavagliero,1
cave,4
cavilling,1
ccos,1
ccus,1
ce,1
ceased,2
ceases,1
cecil,3
cedebant,1
ceilings,1
celebrated,9
celebrating,1
celebration,1
celerity,2
celestial,9
cell,1
cellar,1
celsus,2
censure,5
censured,1
censures,1
cent,8
centaur,1
central,1
centre,7
centres,1
centuries,7
century,9
ceremonies,10
ceremony,2
ceres,10
certaine,1
certainest,1
certainties,3
certainty,6
certify,1
cessions,1
cest,3
cestheure,1
cf,1
ch,4
chain,3
chains,3
chair,3
challenge,3
challenged,1
challengers,1
challenges,2
challenging,2
chamaris,1
chamber,3
chambers,2
chambersib,1
chance,5
chanced,1
chancellor,15
chancellors,2
chancellorship,1
chancery,2
chances,2
chancing,1
change,24
changed,3
changest,1
changeth,2
chant,1
chanted,1
chanting,3
chaos,6
chapel,1
chaplain,4
chapmen,1
chapter,2
chapters,1
character,12
characteristic,3
characteristics,3
characterized,2
characterizes,1
characters,5
charge,7
chargeable,1
charged,2
charges,5
chariot,7
chariots,4
chariotwheel,1
charitable,5
charities,1
charity,9
charlemagne,1
charles,13
charless,1
charmed,1
charybdis,5
chase,2
chaseth,1
chaste,1
chastise,2
chastity,5
che,1
cheap,1
cheating,1
check,5
checked,3
checkered,2
checks,2
cheer,1
cheered,1
cheerful,4
cheerfully,4
chemical,1
chemistry,1
chemists,3
cherburys,1
cherished,2
cherisheth,1
cherishing,1
cherries,1
cherrytree,2
chess,1
chest,1
chester,1
chestnuts,1
chewed,1
chief,13
chiefest,1
chiefly,15
child,13
childhood,1
childish,3
childishly,1
childless,3
children,41
childrens,1
chimney,1
chimneys,1
chin,2
china,2
chiron,1
chirping,1
chirpings,2
chivalrous,1
chivalry,1
choice,13
choir,1
choirs,1
choler,1
choleric,1
choose,15
choosing,3
chop,1
chopping,1
chose,4
chosen,8
christ,8
christian,12
christians,3
christmas,1
christs,1
chronicles,1
chrysippus,2
church,23
churches,1
churchmen,2
churchs,1
churchyard,1
churning,1
cic,3
cicero,13
ciceros,2
cingula,1
cipher,1
ciphers,2
circle,3
circles,1
circling,1
circuit,1
circulation,1
circumference,1
circumspect,2
circumspection,2
circumstance,7
circumstances,8
circumstantially,1
cis,1
cistern,1
cithara,1
cities,12
citium,1
citizen,2
citizens,2
citizenship,1
city,10
cityproverbs,1
civ,2
civic,1
civil,26
civiles,2
civility,2
civill,3
civitas,1
civitatis,1
clad,1
claim,5
claimant,1
claimed,1
claims,2
clairvaux,1
clambering,1
clamor,3
clandestine,2
clap,1
clarify,1
clasp,2
classes,2
classical,3
classics,1
claudius,5
clauses,1
clay,4
clean,1
cleansed,1
clear,12
clearer,3
cleareth,1
clearing,1
clearness,1
clears,1
cleave,1
clement,4
cleon,2
cleons,1
cleopatra,1
clergy,3
clergyman,1
clergymen,1
clerk,1
clerks,3
client,1
cliffs,1
climate,2
climates,1
climb,1
climbing,5
climetam,1
cloak,1
cloistered,2
close,12
closed,2
closely,2
closeness,5
closer,2
closes,1
closing,2
cloth,1
clothed,2
clothing,2
cloud,1
clouded,1
clouds,6
clove,1
cls,1
clue,3
clum,4
cluster,1
cm,1
cmeterio,1
coacta,1
coagulate,1
coagulated,1
coals,1
coat,2
cobali,1
cock,2
cocks,1
code,1
codlins,1
coemption,1
coeval,1
cogent,1
cogita,1
cogitations,1
cognati,1
cognoscere,1
coherence,1
coin,2
coincidences,1
coke,6
cold,8
coligny,1
collate,1
collation,1
colleague,1
colleagues,2
collect,2
collected,3
collecting,1
collection,4
collective,1
college,1
colleges,1
collegiate,1
collier,1
collisions,1
collocation,1
colonies,3
colony,1
color,5
colored,5
colors,9
columbine,1
columbus,1
columen,1
columns,1
combat,4
combated,2
combination,3
combinations,1
combine,1
combined,1
comederit,1
comedes,1
comedies,2
comedy,1
comeliness,2
comely,6
comet,1
cometh,13
comets,2
comfort,1
comforteth,1
comforts,2
comical,1
comicus,1
comines,3
comineus,2
coming,16
command,16
commanded,10
commanders,4
commandeth,1
commanding,2
commandments,1
commands,4
comme,1
commemoration,1
commenced,3
commencement,1
commences,1
commencing,2
commend,8
commendation,7
commendations,1
commendatory,1
commended,3
commending,2
commentary,1
commercii,1
comminution,1
commiserable,1
commiserate,1
commiseration,2
commiserations,1
commission,2
commissioners,1
commissions,2
commit,5
commits,1
committed,8
committee,5
committees,2
committeth,1
commixture,1
commodious,2
commodities,8
commodity,7
commodus,2
common,50
commonalty,1
commonly,57
commonplace,1
commonplaces,2
commons,8
commonwealth,2
commonwealths,4
commotions,3
commune,1
communia,1
communicate,5
communicated,3
communicating,2
communication,1
comp,1
compact,2
compacts,1
companies,1
companion,1
companions,7
company,18
comparable,2
comparatively,1
compare,3
compared,4
compares,1
comparing,2
comparison,4
comparisons,2
compass,6
compassion,1
compassionate,1
compelled,1
competent,4
competition,1
competitor,1
competitors,3
compilation,1
compiled,1
complain,1
complained,1
complaining,1
complainings,1
complains,1
complaint,3
complaints,3
complaisance,1
complete,4
completed,1
completely,1
completing,1
complicated,1
complices,1
complied,1
compliment,2
compliments,2
complying,1
composed,10
composition,7
compositions,2
compound,5
compounded,1
compounds,2
comprehend,3
comprehended,3
comprehension,1
comprehensive,4
computation,2
computing,1
comus,1
conatu,1
concave,1
concavity,1
conceal,7
concealed,9
concealing,1
concediturpub,1
conceit,6
conceited,2
conceites,2
conceits,4
conceiue,1
conceive,9
conceived,13
conceives,1
conceiving,1
concern,3
concerned,1
concerneth,2
concerns,2
concession,1
concessions,1
concessum,1
conciliis,1
conclude,8
concluded,1
concludes,3
conclusion,8
conclusions,1
concomitant,1
concord,2
concords,1
concreverit,1
concur,1
concurrence,1
concussa,1
condemnation,2
condemned,5
condensation,2
condensed,1
condition,16
conditions,9
conditores,1
conduce,3
conducing,1
conduct,14
conducted,1
conducting,2
conductors,1
confederacies,1
confederate,3
confederates,1
confederation,1
confer,3
conference,3
conferred,4
confess,1
confessed,1
confessedly,1
confessing,1
confession,4
confessions,1
confessor,1
confidence,9
confidences,1
confident,3
confined,9
confinement,1
confines,1
confirmation,1
confirmed,4
confirming,1
conflagrations,1
conflat,1
conflict,1
conflicting,1
conformable,1
conformably,1
conformity,5
confounded,3
confused,4
confusion,8
confusionwhich,1
confute,1
congratulated,1
conjecture,2
conjectured,1
conjectures,1
conjoined,1
conjugii,1
conjunction,2
connected,1
connection,3
connivance,3
connubii,1
conon,1
conquer,2
conquered,9
conqueror,1
conquerors,1
conquest,3
conquests,2
conscience,8
consciences,2
conscienti,1
conscious,5
conscript,1
conscripti,1
consecrated,2
consensu,1
consent,10
consentaneum,1
consented,1
consequence,3
consequences,1
conservation,2
considerable,7
consideration,11
considerations,1
considered,15
considereth,1
considers,5
consiliarii,1
consilium,2
consist,3
consisted,2
consistent,1
consisteth,2
consisting,1
consistories,1
consists,4
consociateth,1
consolation,1
console,1
consort,2
conspicuous,2
conspiracies,1
conspiracy,4
conspired,2
constable,1
constance,1
constancy,5
constant,8
constantinople,3
constantinus,2
constantius,1
constantly,6
consternation,1
constitution,2
constitutions,2
constraint,1
constructed,1
construction,2
constructions,1
consubstantiel,1
consuetudinibus,1
consuetudoyounger,1
consul,1
consulship,1
consult,7
consultations,1
consulted,2
consulteth,1
consume,1
consumed,3
consumeth,1
consummate,1
contained,14
containeth,2
contemn,3
contemnend,2
contemner,1
contemning,1
contemplate,1
contemplates,1
contemplating,1
contemplation,6
contemplations,8
contemplative,2
contemporaries,2
contemporary,4
contempt,13
contemptible,3
contempts,1
contemptuous,1
contemptuously,1
contend,3
contended,2
contending,1
content,9
contented,3
contentedly,1
contention,1
contentious,1
contentment,1
contents,3
contest,6
contested,1
contests,2
context,2
contiguity,1
continent,6
continents,1
continual,5
continually,15
continuance,5
continue,10
continued,12
continues,4
continueth,1
continuing,2
continuity,2
contracted,1
contracting,1
contractions,1
contracts,2
contradict,1
contradiction,2
contradictions,1
contradictories,1
contradictorily,1
contradictory,3
contrari,1
contrarie,1
contraries,5
contrariety,1
contrariwise,9
contrary,16
contrast,2
contrasts,1
contributed,2
contributions,1
contrivances,1
contrive,3
contrived,1
contrivers,1
controversies,3
controversy,1
controverted,2
contumely,2
convallium,2
convened,1
convenience,3
conveniences,1
convenient,2
convent,1
conventicles,1
conversant,2
conversation,5
converse,2
conversus,1
convert,1
converted,2
convertible,2
convey,1
conveyed,6
conveying,1
conveys,1
convict,1
convicted,1
conviction,4
convince,2
convinced,2
convulsions,1
cooke,3
cooks,1
coolly,1
coperate,2
copernican,1
copernicus,1
copied,1
copies,2
copious,2
copiously,1
coppice,1
coppies,1
copulate,1
copy,5
copyright,1
cor,2
coram,1
cord,1
cordial,1
cordis,1
corinth,1
corinthians,1
corn,3
cornelians,1
corneliantree,1
corneltree,1
corners,2
cornmaster,1
cornucopia,2
cornwall,1
coronation,1
corporal,1
corporis,1
corps,1
corpses,1
corpulent,1
corpus,1
corpuscle,1
corpuscles,1
corpuscular,2
correct,3
corrected,1
corrections,1
corresponded,1
correspondence,7
correspondent,1
corroborate,1
corrosive,1
corrupt,14
corrupta,1
corrupted,3
corrupteth,2
corruptible,1
corruption,19
corruptly,1
corrupts,1
cosmo,4
cosmus,2
cost,7
costly,2
cotoneum,1
couched,3
couches,1
couching,1
council,21
councillor,3
councillors,1
councils,8
counsel,75
counsell,1
counselled,3
counsellor,7
counsellors,17
counsels,15
count,2
counted,4
countenance,13
countenances,1
counteracted,1
counterbalanced,1
counterpoise,1
countess,1
counting,1
countries,12
country,44
countryman,1
countrymen,2
countrys,1
county,1
coup,1
coupled,1
courage,12
courages,2
courses,6
court,46
courted,1
courteous,1
courtier,4
courtiers,2
courting,1
courtly,1
courtmasque,1
courts,16
courtship,2
cousin,2
covenants,1
cover,3
covering,1
covert,3
covertly,1
covet,2
coveteth,1
covetous,1
covnsels,3
coward,1
cowardly,1
cowards,2
cowslip,1
cowslips,1
crabbed,1
cradle,1
craft,1
crafty,9
cram,1
cramped,1
crane,1
cranes,1
crassiorem,1
crater,1
crawled,1
crawls,1
create,6
created,3
creating,1
creation,6
creator,4
creators,1
creature,10
creatureeven,1
creatures,9
credible,2
credit,10
credited,1
