word,count
armour,1
arms,6
armstrong,1
army,3
aromatic,2
arraigned,1
arranged,1
arrant,1
arras,1
arrest,1
arride,1
arrive,2
arrived,2
arrives,1
arrogance,4
arrogant,2
arrow,4
ars,1
arsedine,1
arsenic,2
art,49
artful,1
artfully,1
arthur,2
arthurs,2
article,3
articles,2
artificially,1
artilleryyard,1
artis,1
artist,1
artistic,1
arts,5
ascension,2
ascertained,1
ase,1
ashamd,1
ashave,1
ashes,1
ashfire,1
asinius,1
askd,1
asotus,1
aspermacilente,1
aspire,1
ass,6
assalto,1
assault,1
assay,2
asscher,1
asse,1
assembly,2
assert,1
assess,1
assessment,1
assiduity,2
assimilate,1
assimilated,1
associate,1
associates,1
association,1
assoil,1
assumed,1
assumes,1
assumpsit,1
assurance,1
assure,10
assured,2
assuredly,1
astonishment,1
astringent,1
astronomy,1
athanor,3
atheists,1
athens,1
atlas,1
atmosphere,1
atone,1
atonement,1
attach,2
attached,1
attack,4
attacked,1
attacks,1
attempt,1
attempted,1
attempts,2
attend,1
attendance,1
attendant,4
attendants,1
attended,1
attention,3
attentive,2
attest,1
attiringroom,1
attitude,1
attorney,1
attracted,1
attraction,1
attributed,1
aubrey,1
auction,1
audacious,1
audience,1
auditory,1
aught,1
augment,1
august,3
augustas,1
aulularia,1
aunt,10
aunts,4
auri,1
aurum,1
austriac,1
authentic,1
authentical,1
author,4
authorised,1
authorities,2
authority,4
authors,3
authorship,1
automaton,1
autumn,1
avail,1
avarice,1
avenge,1
aventuranza,1
averred,1
averse,1
aversion,1
aviary,1
avisement,1
avoid,6
avowed,1
await,2
awarded,1
aware,2
awe,1
awhile,1
ay,50
aye,1
ayear,1
azoch,2
babion,1
baboon,2
baboons,2
baby,1
backgammon,2
backhanded,1
backside,2
bacon,1
bacons,1
bad,3
bade,1
badge,1
badger,3
baffle,1
bag,2
bagatine,1
baggy,1
baiard,1
baiards,1
bail,1
bailey,1
bailiff,1
bailiffs,1
bain,1
bait,2
bakers,1
balance,4
bald,2
baldrick,1
bale,2
balk,1
ball,5
ballace,1
ballad,2
balladino,2
ballads,1
ballast,1
balloo,1
balls,2
balnei,1
balneo,2
balneum,1
banbury,1
band,3
bandog,1
bands,3
bane,1
bank,1
banners,1
banquet,2
bantam,1
bar,1
baraborat,1
barb,1
barbas,1
barbel,1
barbels,1
barbing,1
barbless,1
bardolph,1
bare,5
bareheaded,1
barely,1
barer,1
bargain,3
barking,2
barleybreak,1
barnowl,1
barons,1
barony,1
barrel,1
barren,1
barry,1
bartholomew,5
base,7
based,1
bases,1
basilisk,1
basis,1
basket,5
bason,2
basons,1
bastard,3
bat,3
batchelor,1
bate,1
bath,5
bathada,1
bathd,1
bathe,1
baths,1
baton,1
batoon,1
batten,1
battery,1
battleaxe,1
bawd,5
bawdry,4
bawds,8
bawdy,2
bawdyhouse,3
bawson,1
bead,1
beadsman,1
beagle,1
beans,2
bear,14
beard,8
beards,1
bearing,2
bearings,1
bears,2
bearward,1
beast,3
beat,7
beaten,2
beating,2
beats,2
beaumont,1
beauteous,1
beautiful,2
beauty,6
bed,3
bedclothes,1
bedding,1
bedphere,1
bedridden,1
beds,1
bedstaff,1
bedstead,1
beech,1
beechcoal,1
beer,4
bees,2
beest,1
beetle,3
beetles,1
befitting,1
befool,1
befriended,2
beg,4
began,3
beget,3
beggar,3
beggarmaiden,1
beggars,5
begged,3
beginner,1
begone,3
beguines,1
begun,2
behave,1
behaves,1
behaviour,4
behold,1
bel,1
belabour,1
belief,1
believed,4
believing,1
belike,1
belive,1
bell,3
belles,1
bellfounders,1
bellman,1
bells,1
belly,2
belonging,2
beloved,3
belt,1
bely,1
ben,22
bench,1
bend,2
beneath,4
benefit,3
benjamin,2
bennett,1
berattle,1
berlina,1
bermudas,1
beryl,1
bescumber,1
besieging,1
beslabber,1
beslave,1
beso,1
besogno,1
bespatter,1
bespawle,1
bestow,2
bestowd,1
bestowing,1
bethink,3
bethlehem,1
bethlem,3
betray,3
betrayd,1
betrays,1
betroth,1
bettered,1
bever,1
bevis,2
beware,4
bewildered,1
bewitch,1
bewray,2
bezant,1
bezoars,1
bias,1
bibl,1
bid,9
bide,1
bidstand,1
bien,1
big,2
bigger,1
biggin,1
bilive,1
bilk,1
billet,1
billing,1
bills,1
bind,1
biographical,1
bird,9
birding,2
birds,5
birth,3
birthplace,1
birthright,1
bishops,1
bit,3
bitch,1
bite,1
biting,1
black,8
blackbirds,1
blacken,1
blackfriars,1
blackguardism,1
blade,1
blame,3
blank,3
blanket,2
blasting,1
blaze,2
blazon,2
blazoned,1
blazoning,1
bleard,1
blend,1
bless,1
blessed,1
blessing,3
blest,1
blin,1
blind,1
blinded,1
blindfolded,1
blinds,2
bliss,1
block,1
blockhead,2
blood,10
bloodhound,1
bloodshed,1
bloody,1
blow,4
blown,3
blue,3
blunt,1
blush,1
blushes,1
blushet,1
blushing,1
blusterer,1
boar,1
board,3
boast,5
boasted,1
boasting,1
bob,2
bobadills,1
boccace,1
bodge,1
bodies,1
bodkin,1
body,6
bohemia,1
boild,2
boiled,1
boiling,2
boisterous,1
bold,3
bolled,1
bolt,3
bolted,1
boltheads,1
bolts,1
boltshead,6
bombard,1
bona,2
bonds,2
boneache,1
bones,2
bonnibel,1
bonnyclabber,1
book,10
bookholder,1
books,4
boon,1
boor,1
boot,3
booties,1
borachio,1
bordello,1
border,1
bored,1
bores,1
born,12
borne,3
borrow,3
borrowed,4
borrower,1
bosom,1
botcher,2
bottle,3
bought,5
boultingtub,1
bound,4
bounty,2
bourd,1
bout,3
bovoli,1
bow,2
bowing,1
bowpot,1
bows,1
box,2
boxes,2
boy,22
boys,2
bp,1
brabbles,1
brabblesh,1
brace,2
bracelets,1
brach,2
bradamante,2
bradley,1
braggadocio,2
braggart,2
bragging,1
brain,6
brainford,1
brains,1
brainworms,1
brake,2
branched,1
brand,2
brandish,1
brash,1
brass,5
bravado,2
brave,12
bravely,3
braver,1
braveries,1
bravery,1
bravo,1
brawls,1
brawn,1
bray,1
brayed,1
brazenhead,1
breach,2
bread,2
break,8
breakingin,1
breast,1
breath,5
breathe,4
breathing,1
bred,2
breeches,9
breed,3
breeding,4
breeds,4
breese,1
brend,1
brethern,1
brethren,16
brethrens,2
breve,1
bricklayer,2
bricks,1
brideale,1
bridegroom,1
bridle,1
bright,2
brilliancy,1
brilliant,1
brimstone,2
brimstony,1
bring,21
brings,3
bringst,1
brisk,2
britain,1
brize,1
broad,4
broadbrimmed,1
broadseal,1
brock,1
broke,6
broken,2
brokendown,1
broker,3
brokerly,1
brood,1
brook,2
brooms,1
broth,1
brothel,1
brother,24
broths,2
brought,19
broughton,2
broughtons,1
brown,1
browne,1
bruit,1
bruno,1
bubo,1
buck,1
buckle,2
bucks,1
buff,2
buffalo,1
buffone,2
buffoon,3
buffooneries,1
bufo,2
bugle,2
bugs,1
build,1
building,4
built,4
bulk,1
bulky,1
bull,1
bulled,1
bullion,1
bullions,1
bullokar,1
bulls,2
bullshead,1
bully,1
bumper,1
bundle,1
bundles,1
bungay,1
bungy,1
buoyant,1
burbage,1
burden,3
burgesses,2
burgonet,1
burgullion,1
buries,1
burla,1
burlesque,2
burn,3
burning,2
burnt,3
burrough,1
burst,4
bury,1
bush,1
business,12
buskin,1
busy,6
butler,3
butlers,1
buts,1
butter,2
butterd,1
buttermilk,1
buttery,3
butteryhatch,2
buttocks,2
butts,1
buttshaft,1
buxom,1
buy,11
buyer,1
buyers,1
buz,3
buzz,1
buzzard,1
buzzing,1
byblow,1
bychop,1
bye,1
byforms,1
cable,1
cadence,1
cadmus,1
caduceus,1
caesar,1
caesarean,1
cage,2
cajole,1
cajolery,1
calce,1
calcination,1
calcine,1
calcined,1
calculate,1
calculated,1
calculating,1
calendars,1
calf,2
caliver,1
calld,4
called,11
callet,1
calling,1
callot,1
calls,4
calumny,1
calverd,1
calvered,1
calx,1
cambric,1
cambridge,2
camden,2
camels,1
camouccio,1
camp,2
camps,1
camst,1
camused,1
canaan,1
canary,1
candelaio,1
candied,1
candle,1
candlerent,1
candlewaster,1
candour,1
cannon,4
canon,1
canons,1
canopied,1
cans,1
canst,6
canter,1
canterbury,1
canting,1
canutus,1
cap,9
capabilities,1
capable,3
capacity,1
capaneus,1
capital,1
caprice,2
capricious,2
capriciously,1
captain,43
captains,5
captainship,1
captainwhat,1
captivi,1
capture,1
caract,1
caranza,1
carat,1
carbine,1
carbuncle,1
carcanet,1
carcases,1
card,2
cards,7
care,17
career,2
careful,1
carefully,3
careless,2
caricature,11
carlo,3
carlton,1
carlyle,1
carnal,1
carosh,1
carouse,1
carpet,1
carps,1
carriage,2
carried,7
carries,1
carrion,1
carry,10
carryin,1
carrying,3
cars,1
cart,2
carted,1
cartouch,1
cartridge,1
carts,2
carved,3
carver,1
carwhitchet,1
cary,1
casa,2
casamate,1
case,15
casemate,1
cashiered,1
casks,1
cassock,1
cast,15
casteth,1
casting,6
castingglass,1
castle,2
castril,1
castriot,1
casual,1
cat,2
catamite,1
cataracts,1
catastrophe,2
catch,3
catchd,2
catching,1
catchpole,1
caterer,1
caterpillars,1
cates,2
catholic,2
catiline,3
catso,1
cattle,1
caused,2
cautelous,1
caution,2
cave,1
cawl,1
cease,1
ceaseless,1
ceasing,1
cedar,1
ceiling,1
celebrate,1
celebrated,2
cellar,4
cellars,1
cement,1
censure,3
central,1
centre,2
centuries,1
century,2
ceration,1
ceremonies,2
ceremony,2
certainties,1
certainty,1
certificate,1
ceruse,1
cess,1
cessd,1
cf,1
chain,4
chained,1
chains,2
chair,2
chalk,1
challenge,1
chamber,5
chamberlains,2
chambrata,1
chance,9
chanced,1
chancel,1
changd,1
change,10
changed,2
changelings,1
changing,1
chaotic,1
chap,2
chapel,2
chaplain,1
chapman,9
character,13
characterised,1
characteristic,3
characters,5
charge,7
charges,1
charging,1
charity,4
charles,7
charm,1
charming,3
charms,1
chartel,1
chary,1
chase,3
chaste,1
chastisements,1
chat,1
chattels,1
chatter,1
cheap,2
chear,1
cheat,13
cheated,1
cheater,5
cheaters,3
cheating,2
cheats,1
check,2
cheer,2
cheese,2
cheeses,1
chem,1
chemical,1
chemistry,1
chemists,1
chequin,1
cherish,1
chester,2
chestnut,1
chests,1
chettle,1
chevril,1
chiaus,4
chibrit,1
chicanery,1
chicken,2
chief,9
chiefly,1
child,14
childactor,1
childermass,1
childishly,1
children,4
childrens,2
chin,1
chinahouses,1
chippings,1
chiromancy,1
choak,1
choice,2
choicest,2
chokebail,1
choleric,1
choose,2
chopine,1
chorus,2
choughs,1
chrisogonus,1
christendom,1
christened,1
christian,1
christmas,5
christs,1
christtide,1
chronicle,1
chronicled,1
chronologer,2
chrysopoeia,2
chrysosperm,2
chuck,1
church,5
churches,1
churl,1
cibation,2
cicero,1
cimici,1
cinders,1
cinderswicked,1
cineris,1
cinnabar,1
cinoper,2
cinqueport,1
cioppini,1
circle,5
circling,1
circulate,1
circulated,1
circulation,2
circulatorius,1
circumference,1
circumlocution,1
circumstance,3
circumstances,4
citadel,1
cited,1
citing,1
citizen,1
citizens,3
citron,2
citronise,2
cittern,2
cittim,1
city,11
citybarge,1
citydames,1
citywires,1
civil,5
clack,2
claim,3
claimed,2
claims,1
clamorous,1
clap,3
clapperdudgeon,1
claps,1
clare,1
claribels,1
claridiana,2
clarifies,1
clarissimo,1
clarity,1
classical,6
classicist,2
classics,3
clatter,1
claw,1
clawd,1
claws,1
clay,1
clean,5
clear,8
cleard,1
cleare,1
clearer,1
clem,1
clergy,1
clerk,8
clever,4
cleverest,1
cleverness,3
clibanum,1
click,1
clicket,1
clients,1
clim,2
climate,2
climax,3
clime,1
clip,1
cloak,5
clock,2
clodhopper,1
cloister,1
cloke,4
close,8
closed,1
closely,1
closelyfitting,1
closeness,1
closing,1
cloth,5
clothes,4
clothing,1
clouds,2
cloughs,2
clout,1
clouts,2
clown,4
clubfoot,1
clumsy,1
clusters,1
coach,5
coaches,4
coachleaves,1
coachman,2
coagulate,1
coagulated,1
coal,1
coals,6
coarse,6
coarseness,1
coasts,1
coat,6
coatarmour,1
coatcard,1
coats,1
cobbler,1
cobherring,1
cobswan,1
cobwebs,3
cockahoop,1
cockatrice,2
cockbrained,1
cocker,1
cockles,2
cockpit,1
cocks,2
cockscomb,2
cockscombs,1
cockstone,1
cocoon,1
codicio,1
codling,2
coffin,3
cog,1
cohobation,2
coif,1
coiffure,1
coil,3
coin,23
coinage,1
coining,2
coins,3
coitum,1
cokely,1
cokes,1
cold,6
coldconceited,1
coldly,2
coldness,1
cole,1
coleharbour,1
collaboration,4
collaborator,1
collar,3
colleague,1
collect,1
collected,3
collection,4
collective,1
collector,1
college,3
colleges,1
collier,2
collop,1
colly,1
colour,10
colours,3
colstaff,1
comb,1
combative,1
combination,1
combines,1
comedian,1
comedies,6
comedy,31
comedythere,1
comehelp,1
comely,1
comfort,2
comfortable,1
comic,5
comical,4
coming,6
command,4
commander,2
commemorated,1
commend,2
commends,1
comment,1
commentary,1
comments,1
commissioned,1
commissioners,1
commit,2
commodities,1
commodity,6
common,20
commonly,3
commonplace,3
commons,1
commonwealth,1
communicate,1
communion,1
community,1
como,1
companion,4
company,24
comparative,1
compare,1
compared,1
comparison,2
compass,2
compeer,2
competent,3
competitors,1
compiler,1
complaint,1
complaisant,1
complement,2
complete,3
completely,1
completement,1
completion,1
complexion,6
compliment,3
complimentaries,1
complimentary,1
composed,1
composition,4
composure,2
compound,1
comprehend,1
comprise,2
compter,2
comus,1
conceal,2
concealment,1
conceit,2
conceited,3
conceivable,1
conceive,4
conceived,8
concent,1
concentration,1
conception,5
concern,1
concerned,1
concert,1
concerted,1
conclude,1
concluded,1
conclusion,2
conclusions,1
concoct,1
concorporate,1
concubines,1
concumbere,1
concupiscence,1
condent,1
condition,2
conditions,1
conduct,3
conducted,2
conductor,1
conduits,1
coneycatch,1
confect,1
confection,2
confederacy,1
confederate,1
confer,2
conference,3
confess,2
confessedly,1
confidence,3
confident,1
confine,1
confining,1
confirm,2
confirmed,1
conflict,1
confluctions,1
conform,1
confused,1
confusion,2
confute,3
congeal,2
congies,1
congratulate,1
conical,1
conjure,1
conjurer,2
conjurers,1
conjuring,2
connected,2
conning,1
connive,1
conscience,7
consent,1
consequence,1
conserve,2
consideration,2
considered,2
consisted,1
consistory,1
consonants,1
consort,1
consorts,1
conspicuous,1
conspiracy,3
conspire,1
constable,4
constables,1
constancy,1
constant,4
constantly,2
constellation,1
constitution,2
construction,2
constructive,1
consulship,1
contained,2
contemners,1
contemplate,1
contemporaries,2
contemporary,2
contempt,10
contemptuous,1
contemptuously,2
contend,1
contended,1
content,2
contented,1
continent,1
continual,1
continually,1
continuance,1
continued,4
continuing,1
continuous,1
contortion,1
contract,2
contrary,1
contrast,1
contribute,2
contributed,2
contribution,2
contributions,1
contrivance,1
contrived,1
control,3
controversy,1
convent,1
conventional,1
conversations,1
converse,2
conversesir,1
convert,4
converting,1
convey,3
conveyd,1
convict,1
convicted,2
convince,2
convinced,1
convivales,1
convivialis,1
cook,1
cooks,2
cop,3
copeman,1
copesmate,1
copia,1
copiousness,1
copper,4
copy,3
coral,1
corbaccio,1
cords,1
corn,1
corner,1
corns,1
cornwall,2
corollary,1
coronation,1
corps,1
correct,1
corrected,1
correctives,1
corresponded,1
correspondent,1
corrosive,1
corrupted,1
corruptions,1
corsive,2
cortine,1
corvino,1
coryat,1
coryats,1
cosmetic,1
cosset,1
cost,4
costard,1
costardmonger,1
costarmongers,1
costermonger,2
costive,3
costly,1
costs,2
costumes,1
cote,1
cothurnal,1
cothurnus,1
cotquean,1
couched,1
counsel,5
count,15
countenance,2
countenanced,1
counter,5
counterfeit,3
counterpane,1
counterpart,1
counterpoint,1
counters,1
countess,8
countries,1
country,5
countryman,1
countrys,2
couple,1
couples,1
couplets,1
courser,1
court,25
courtcard,1
courtdish,2
courtdor,1
courteau,1
courted,2
courteous,3
courtesy,1
courtfucus,1
courthand,1
courtier,4
courtiers,1
courtliest,1
courtliness,1
courts,1
courtship,1
cousin,2
cover,6
covered,1
covering,4
coverlid,1
covert,1
covetise,2
covetous,2
covey,1
cow,1
coward,2
cowardice,1
cowherd,1
cowlstaff,1
cowltub,1
cowshard,1
coxcomb,2
coy,2
coystrel,1
cozen,8
cozenage,1
cozend,10
cozened,1
cozener,1
cozeners,1
cozening,3
crab,1
crack,4
crackd,1
cracked,2
crackers,1
cradle,1
crafty,2
crambe,1
crambo,1
cranch,1
cranion,1
crass,1
craunch,1
crazed,1
cream,2
create,1
created,1
creature,2
creatures,2
credit,12
credulity,1
cressida,1
crewel,1
cried,2
crier,1
crime,1
criminals,2
crimp,1
crimped,1
crimson,2
crincle,2
cringing,1
crisped,1
crispinus,1
crites,1
critical,3
criticise,2
criticism,4
critics,1
crookback,1
crooked,1
crop,1
cropshire,1
cross,6
crosslet,1
crosslets,1
crow,4
crowd,1
crown,3
crowned,1
crows,1
crucible,2
crucibles,1
crudities,2
crumbled,1
crump,1
crusado,1
crust,3
crystal,1
cub,1
cuckingstool,1
cuckold,1
cucurbite,2
cucurbites,1
cudgel,1
cuerpo,1
cues,1
cullice,1
cullion,1
cullisen,1
culverin,1
cunning,6
cunningham,6
cunningman,2
cup,3
cupids,1
cups,3
curb,1
cure,6
cured,1
cures,3
curious,3
curiously,1
curl,1
curled,1
curlytailed,1
currency,2
current,5
curried,1
curry,1
curs,2
curse,1
curst,3
curtain,3
curtal,2
curtly,1
curtsy,1
custard,7
custody,2
custom,2
customer,1
customers,1
cut,14
cutpurse,2
cutpurses,1
cutwork,1
cuz,1
cycle,1
cynthias,4
cyphering,1
cypres,1
cypress,1
cyprus,2
da,1
dabchick,1
dagger,5
daily,6
dainties,1
dainty,7
daintyly,1
dalvas,1
dama,1
damage,1
damask,9
dame,19
damnata,1
damnd,2
danae,1
dance,8
danced,1
dancers,2
dances,1
dancing,1
dandified,1
danger,4
daniel,5
dap,72
dapper,15
dappers,1
dares,1
dargison,1
dark,6
darker,1
darkness,3
darling,1
dash,1
dashes,1
dated,1
dates,2
dating,1
daughter,4
daughters,1
daunt,1
dauphin,1
david,1
daw,1
daws,1
day,32
days,14
deacon,4
dead,3
deadly,1
deaf,1
deal,12
dealer,3
dealers,1
dealing,4
deals,1
dealt,2
dear,13
death,10
debase,1
debtors,1
decayd,2
deceased,1
deceit,1
deceitfully,1
deceive,4
deceived,2
december,2
deceptio,1
decision,3
declaim,1
declare,3
decline,1
decoction,1
decorum,1
decoy,1
dedicated,1
dedicating,1
deduct,1
deduction,1
dee,1
deed,4
deeds,3
deep,4
deer,4
deers,1
defalk,1
default,1
defeated,2
defend,1
deference,2
defile,2
definite,2
deft,1
defy,1
degenerate,1
degenerates,1
degenerous,1
degrade,1
degraded,1
degree,5
degrees,5
dekker,5
dekkerdemetrius,1
dekkers,2
delate,1
delay,3
delays,1
deliberate,1
delicate,7
delicious,1
delighted,1
delightfully,1
deliver,1
deliverd,1
delivery,1
deluge,1
demand,1
demanded,1
demiculverin,1
demogorgon,1
demons,1
demonstrate,1
demonstrations,2
den,1
denier,1
denote,1
denoting,1
denouement,1
deny,3
depart,4
departing,1
departure,1
departures,1
dependance,1
depended,1
depending,1
depict,1
depreciate,1
deprived,1
deputy,1
deriders,1
derisively,1
derived,5
derogatory,1
descriptive,1
descryd,1
desert,1
deserted,1
deservd,1
deserved,1
deserving,1
design,3
designated,1
designation,1
designment,1
desire,3
desires,2
desist,2
despair,1
despatch,1
desperate,3
dessert,1
destroy,3
destroyed,1
destructions,1
detached,1
detain,1
detect,1
detected,1
determind,1
determine,3
determines,1
detract,2
detraction,1
device,9
devices,2
devil,9
devilish,1
devise,2
devised,2
deviser,1
devisewhat,1
devising,1
devonshire,1
devoted,2
devotedly,1
devotion,1
devotions,1
devour,2
dew,1
di,1
dial,1
dialect,1
dialogue,5
diameter,1
diamond,2
diapasm,1
diary,1
dibble,1
dice,10
dicing,1
dickens,1
dict,1
dictator,2
diction,1
dictionary,1
dicts,1
didst,1
die,4
died,6
diego,4
dies,1
diet,1
difference,3
differences,1
differing,1
differs,1
difficult,5
difficulties,1
diffused,1
digest,1
digesting,1
digestion,1
dight,1
dignity,4
digressed,1
dildo,2
diligence,1
diligent,1
dim,1
dimble,1
dimensions,1
dimensum,1
dine,1
dines,1
ding,1
dingle,1
dinner,1
dinnerhour,1
dinnerless,1
dios,3
dioses,1
dip,1
direct,2
direction,3
directness,1
director,1
dirt,1
disable,1
disappeared,1
disaster,2
disbanded,1
disbase,1
discern,1
discerned,1
discharge,1
discharged,1
disciple,2
discipline,5
disclaim,1
discloses,1
discomfited,1
discomfiture,1
discontent,1
discoursd,1
discourse,4
discourtesy,1
discourtship,1
discover,3
discoverable,1
discoverd,1
discovered,1
discoveries,5
discriminating,2
discrimination,1
discriminative,1
disdain,1
disease,8
diseased,1
diseases,1
disfavour,1
disfigure,1
disgrace,3
disgraced,1
disguise,2
disguised,3
dish,5
dishes,2
dishevelled,1
dishonour,1
dishonourable,1
dislike,1
dislodge,1
dismiss,2
disordered,1
disparage,1
disparagement,2
dispatch,3
dispatchd,1
dispensation,1
dispense,1
dispenses,1
dispensing,1
disperse,1
display,2
displayd,1
displayed,1
disple,1
displeasure,3
disposal,1
dispose,1
disposed,4
disposition,3
disposure,1
dispraisingly,1
disprise,1
disproportionate,2
dispunct,1
dispute,2
disquisition,1
disreputable,1
dissected,1
dissemble,1
dissolution,1
dissolvd,1
dissolve,4
dissolved,2
distaff,1
distance,6
distances,1
distaste,2
distasteful,1
distemperd,1
distempered,1
distillation,6
distilled,1
distiller,1
distinctness,1
distinguish,2
distinguishes,1
distortion,1
distracted,1
distress,1
distribution,1
district,1
ditch,1
divell,1
divers,3
diverting,1
divides,1
dividing,1
divine,3
divines,1
divinity,2
division,2
divisions,2
dizziness,1
docile,1
dock,1
docked,2
doctor,52
doctors,2
doctorstay,1
doctrine,1
document,1
dodge,1
doers,1
dog,9
dogbolt,2
dogkeeper,1
dogleech,1
dogs,2
dogsmeat,1
doings,1
dol,177
dole,4
doleful,1
dolkin,1
doll,2
dollars,3
dolly,2
dolphins,1
dols,1
domestic,1
domy,1
don,25
dondost,1
donzel,2
doom,3
door,30
doors,9
dop,1
dor,2
dormant,1
dormice,1
dorothy,4
dose,2
doses,1
dosser,1
dost,7
dot,11
dotages,1
dote,1
dotes,1
doth,19
dotterel,1
double,2
doublet,2
doublets,1
doubt,7
doubtful,1
doubtless,1
dough,1
doughty,2
dousabel,1
dove,1
dover,1
downbed,1
downright,3
downward,1
doxy,3
dozen,3
drachm,1
drag,1
dragging,1
dragon,3
dragons,1
drama,14
dramas,2
dramatic,9
dramatis,3
dramatise,1
dramatised,1
dramatises,1
dramatist,4
dramatists,4
draught,1
draw,19
drawer,1
drawers,2
drawing,3
drawlingly,1
drawn,5
draws,1
dray,1
drayton,1
draytons,1
dream,2
dregs,1
dress,9
dressed,5
dressing,2
drest,1
drew,3
dried,2
drift,1
drifted,1
drill,1
driness,1
drink,11
drinking,2
drinkingcup,1
drippingpans,1
driven,1
drollery,1
drone,1
drops,3
dropsy,1
